x, y, z,mbe (breiman),num used patterns (mbe (breiman)),mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman)),sambe (silverman),num used patterns (sambe (silverman)),squared[mbe (breiman) - mbe (silverman)],squared[mbe (breiman) - parzen],squared[mbe (breiman) - sambe (breiman)],squared[mbe (breiman) - sambe (silverman)],squared[mbe (silverman) - parzen],squared[mbe (silverman) - sambe (breiman)],squared[mbe (silverman) - sambe (silverman)],squared[parzen - sambe (breiman)],squared[parzen - sambe (silverman)],squared[sambe (breiman) - sambe (silverman)]
1.142745862503102838e+00, 1.323685775889948957e+00, 9.784448449403404524e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.400000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.142745862503102838e+00, 1.323685775889948957e+00, 5.293395712785171270e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.620000000000000145e-12, 8.700000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.864400000000000034e-24, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.864400000000000034e-24, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.864400000000000034e-24, 6.864400000000000034e-24, 0.000000000000000000e+00
1.142745862503102838e+00, 1.323685775889948957e+00, 9.608346580630001199e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.336710150000000032e-07, 8.300000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.460214325113022904e-14, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.460214325113022904e-14, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.460214325113022904e-14, 5.460214325113022904e-14, 0.000000000000000000e+00
4.944612991847389338e+01, 1.323685775889948957e+00, 9.784448449403404524e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.669999999999999952e-13, 8.900000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.788899999999999979e-26, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.788899999999999979e-26, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.788899999999999979e-26, 2.788899999999999979e-26, 0.000000000000000000e+00
4.944612991847389338e+01, 1.323685775889948957e+00, 5.293395712785171270e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.851324700000000126e-08, 9.000000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.130052544830090976e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.130052544830090976e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.130052544830090976e-16, 8.130052544830090976e-16, 0.000000000000000000e+00
4.944612991847389338e+01, 1.323685775889948957e+00, 9.608346580630001199e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.900000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.774951397444468171e+01, 1.323685775889948957e+00, 9.784448449403404524e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.600000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.774951397444468171e+01, 1.323685775889948957e+00, 5.293395712785171270e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.432799999999999469e-11, 8.700000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.897771583999998323e-21, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.897771583999998323e-21, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.897771583999998323e-21, 8.897771583999998323e-21, 0.000000000000000000e+00
9.774951397444468171e+01, 1.323685775889948957e+00, 9.608346580630001199e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.500000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.142745862503102838e+00, 4.975331237885763613e+01, 9.784448449403404524e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.320999999999999905e-12, 8.800000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.387040999999999233e-24, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.387040999999999233e-24, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.387040999999999233e-24, 5.387040999999999233e-24, 0.000000000000000000e+00
1.142745862503102838e+00, 4.975331237885763613e+01, 5.293395712785171270e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.990768299999999462e-08, 9.000000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.887084142428488348e-15, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.887084142428488348e-15, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.887084142428488348e-15, 4.887084142428488348e-15, 0.000000000000000000e+00
1.142745862503102838e+00, 4.975331237885763613e+01, 9.608346580630001199e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.800000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.944612991847389338e+01, 4.975331237885763613e+01, 9.784448449403404524e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.000000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.944612991847389338e+01, 4.975331237885763613e+01, 5.293395712785171270e+01, 4.302252020500000305e-05, 3.000000000000000000e+00, 4.334000093000000241e-05, 3.000000000000000000e+00, 1.010970898909999962e-04, 9.000000000000000000e+01, 8.595215810500000519e-05, 8.000000000000000000e+00, 9.407350094600000555e-05, 9.000000000000000000e+00, 1.007940107465252170e-13, 3.372655644214069387e-09, 1.842953810225116526e-09, 2.606202634617953201e-09, 3.335881325248867494e-09, 1.815795939106904243e-09, 2.573888023873472114e-09, 2.293689588025928867e-10, 4.933080166832608462e-11, 6.595620954106195348e-11
4.944612991847389338e+01, 4.975331237885763613e+01, 9.608346580630001199e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.333939999999999884e-10, 9.000000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.845091592359999828e-19, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.845091592359999828e-19, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.845091592359999828e-19, 2.845091592359999828e-19, 0.000000000000000000e+00
9.774951397444468171e+01, 4.975331237885763613e+01, 9.784448449403404524e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.900000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.774951397444468171e+01, 4.975331237885763613e+01, 5.293395712785171270e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.000000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.774951397444468171e+01, 4.975331237885763613e+01, 9.608346580630001199e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.900000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.142745862503102838e+00, 9.818293898182531620e+01, 9.784448449403404524e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000078e-15, 8.500000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000083e-30, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000083e-30, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000083e-30, 1.000000000000000083e-30, 0.000000000000000000e+00
1.142745862503102838e+00, 9.818293898182531620e+01, 5.293395712785171270e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.727979999999999776e-10, 8.700000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.389783488039999820e-19, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.389783488039999820e-19, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.389783488039999820e-19, 1.389783488039999820e-19, 0.000000000000000000e+00
1.142745862503102838e+00, 9.818293898182531620e+01, 9.608346580630001199e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.400000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.944612991847389338e+01, 9.818293898182531620e+01, 9.784448449403404524e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.800000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.944612991847389338e+01, 9.818293898182531620e+01, 5.293395712785171270e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.000000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.944612991847389338e+01, 9.818293898182531620e+01, 9.608346580630001199e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.000000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.774951397444468171e+01, 9.818293898182531620e+01, 9.784448449403404524e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.600000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.774951397444468171e+01, 9.818293898182531620e+01, 5.293395712785171270e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000155e-15, 8.600000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000333e-30, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000333e-30, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000333e-30, 4.000000000000000333e-30, 0.000000000000000000e+00
9.774951397444468171e+01, 9.818293898182531620e+01, 9.608346580630001199e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.272808099999999945e-08, 8.100000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.165656659425610079e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.165656659425610079e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.165656659425610079e-16, 5.165656659425610079e-16, 0.000000000000000000e+00
